Name,CategoriesTags,Address,City,State,Country,Zip,Phone,Fax,email,website,External URL,description,Operating Hours
Edmonds Wellness Clinic,,"7935 216th St. SW, Suite E",Edmonds,WA,,98026,425-672-2113,,,www.edmondswellness.com,,,
"EGOS, PSC",,"Hima Plaza 1, suite 505, Ave Luis MuÒoz Marin",Caguas,PR,,726,787-744-5414,,,http://www.egospsc.com/,,,
Eighth Avenue Obstetrics and Gynecology,,1425 8th Avenue,Fort Worth,TX,,76104,817-926-4118,,,www.obgynson8th.com,,,
Eighth Avenue Obstetrics and Gynecology,,1425 8th Avenue,Fort Worth,TX,,76104,817-926-4118,,,www.obgynson8th.com,,,
Eighth Avenue Obstetrics and Gynecology,,"1425 8th Avenue, 2nd Floor",Fort Worth,TX,,76104,817-926-4118,,,www.obgynson8th.com,,,
Elegant Image Med Spa,,1704 Mall Circle ,Fort Worth,TX,,76116,817-888-7600,,,www.elegantimagespa.com,,,
Elite Medi Spa,,"1693 SW Chandler Ave, Suite 260",Bend,OR,,97702,541-797-6306,,,www.elitemsli.com,,,
Elite Men's Health,,"701 Windover, Suite 400",Jonesboro,AR,,72401,870-203-9889,,,www.elitemenshealt.com,,,
Emerge Medical Day Spa,,9124 S. Sheridan Road,Tulsa,OK,,74133,918-392-8606,,,www.emergemedicaldayspa.com,,,
Emerge Medical Day Spa,,9124 S. Sheridan Road,Tulsa,OK,,74133,918-392-8606,,,www.emergemedicaldayspa.com,,,
Empower Weight Loss Associates,,4510 Medical Center Dr. Ste. 314,McKinney,TX,,75069,214-237-4132,,,https://www.empowerwla.com/ ,,,
Encompass Medical,,"7301 North Shadeland Avenue, Suite 1A",Indianapolis,IN,,46250,317-577-1800,,,,,,
Encompass Wellness and Aesthetics,,910 NW 139th Street Parkway,Edmond,OK,,73013,405-254-3000,,,www.encompassedmond.com,,,
Enid Pain and Spine,,427 E. Cherokee Ave.,Enid,OK,,73703,580-234-7246,,,www.enidpain.com,,,
Enlighten South Bay,,23600 Telo Ave Suite 250,Torrance,CA,,90505,310-375-8446,,,www.gynla.com,,,
Envigor8,,7525 S. Union Park Ave.,Midvale,UT,,84047,801-685-2730,,,www.envigor8life.com,,,
Envigor8,,7525 S. Union Park Ave.,Midvale,UT,,84047,801-685-2730,,,www.envigor8life.com,,,
Erin Westerholm DO,,"120 N. Miller Rd, Suite 100",Mansfield,TX,,76063,817-473-7172,,,www.womenshealthofmansfield.com,,,
Evanesque,,"4645 N. Central Expwy, Suite 100",Dallas,TX,,75205,214-575-5252,,,www.boneandhormonewellnesscenter.com,,,
Evansville OBGYN,,7145 E. Virginia Street,Evansville,IN,,47715,812-858-2229,,,,,,
Evansville OBGYN,,7145 E. Virginia Street,Evansville,IN,,47715,812-858-2229,,,,,,
Evolved Science,,724 5th Avenue,New York,NY,,10019,212-873-3420,,,www.eshealth.com,,,
Exclusive Care Wellness Spa,,4617 Montrose Blvd. #C150,Houston,TX,,77006,713-893-0000,,,,,,
Executive Medical,,1531 Grand Avenue #C,San Marcos,CA,,92078,760-290-3552,,,www.execmed.org,,,
Executive Medical,,1531 Grand Avenue #C,San Marcos,CA,,92078,760-290-3552,,,www.execmed.org,,,
Executive Medical,,9735 Campo Rd #270,Spring Valley,CA,,91977,760-507-6279,,,www.execmed.org,,,
Executive Medicine of Texas,,"8222 Douglas Avenue, Suite 950",Dallas,TX,,75225,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"8222 Douglas Avenue, Suite 950",Dallas,TX,,75225,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"2106 E. State Highway 114, Suite 300",Southlake,TX,,76092,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"2106 E. State Highway 114, Suite 300",Southlake,TX,,76092,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"2106 E. State Highway 114, Suite 300",Southlake,TX,,76092,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"2106 E. State Highway 114, Suite 300",Southlake,TX,,76092,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"2106 E. State Highway 114, Suite 300",Southlake,TX,,76092,817-552-4300,,,www.emtexas.com,,,
Executive Medicine of Texas,,"2106 E. State Highway 114, Suite 300",Southlake,TX,,76092,817-552-4300,,,www.emtexas.com,,,
Exquisite MD Spa,,2100 5th Ave #200,San Diego,CA,,92121,619-376-2466,,,www.steinermd.com,,,
Face and Body,,9906 Riverside Parkway,Tulsa,OK,,74137,918-298-8080,,,www.faceandbody.net,,,
Face and Body,,9906 Riverside Parkway,Tulsa,OK,,74137,918-298-8080,,,www.faceandbody.net,,,
Faces First,,850 E Harvard Avenue #575,Denver,CO,,80210,303-744-2300,,,www.facesfirst.com,,,
Faces First,,"9980 Park Meadows Dr., suite #201",Lone Tree,CO,,80124,303-708-8787,,,www.facesfirst.com,,,
Faces First,,"9980 Park Meadows Dr., suite #201",Lone Tree,CO,,80124,303-708-8787,,,www.facesfirst.com,,,
Family Care Clinic of Panhandle,,102 Highway 60 East,Panhandle ,TX,,79068,806-532-2273,,,,,,
Family Care Clinic of Panhandle,,102 Highway 60 East,Panhandle ,TX,,79068,806-532-2273,,,,,,
Family Care Clinic of Panhandle,,102 Highway 60 East,Panhandle ,TX,,79068,806-532-2273,,,,,,
"Family Care Group of Thomson, Inc.",,315 Fluker Street,Thomson,GA,,30824,706-595-1090,,,familycaregroup.net,,,
"Family Centered Medicine, PA",,5750 W. Vickery Boulevard,Fort Worth,TX,,76107,817-732-2878,,,,,,
Family First Urgent Care,,"2101 S Loop 336 W., Suite 100",Conroe,TX,,77304,936-235-2825,,,www.familyfirsturgentcareconroe.com,,,
Family First Urgent Care,,"2101 S Loop 336 W., Suite 100",Conroe,TX,,77304,936-235-2825,,,www.familyfirsturgentcareconroe.com,,,
Family First Urgent Care,,"2101 S Loop 336 W., Suite 100",Conroe,TX,,77304,936-235-2825,,,www.familyfirsturgentcareconroe.com,,,
Family First Urgent Care,,2525 Cornwell Dr.,Yukon,OK,,73099,405-265-2300,,,www.familyfirstyukon.com ,,,
Family First Urgent Care,,2525 Cornwell Dr.,Yukon,OK,,73099,405-265-2300,,,www.familyfirstyukon.com ,,,
Family Health and Healing Clinic,,121 W. Main Street,Loudonville,OH,,44842,419-994-0212,,,www.familyhealthandhealing.com,,,
Family Health and Healing Clinic,,121 W. Main Street,Loudonville,OH,,44842,419-994-0212,,,www.familyhealthandhealing.com,,,
Family Health Center of Southern Oklahoma,,1504 S. Virginia Ave.,Atoka,OK,,74525,580-889-4746,,,http://www.fhcso.org/ ,,,
Family Health Center of Southern Oklahoma,,1504 S. Virginia Ave.,Atoka,OK,,74525,580-889-4746,,,http://www.fhcso.org/ ,,,
Family Health Center of Southern Oklahoma,,610 E. 24th St.,Tishomingo,OK,,73460,580-371-2343,,,,,,
Family Health Center of Southern Oklahoma,,610 E. 24th St.,Tishomingo,OK,,73460,580-371-2343,,,,,,
Family Health Center of Southern Oklahoma,,610 E. 24th St.,Tishomingo,OK,,73460,580-371-2343,,,,,,
Family Medical Center Ob/Gyn Department,,"1501 W. 11th Place, Suite 200",Big Spring,TX,,79720,432-264-7180,,,www.mybigspringfmc.com/obgyn,,,
Family Medical Center Ob/Gyn Department,,"1501 W. 11th Place, Suite 200",Big Spring,TX,,79720,432-264-7180,,,www.mybigspringfmc.com/obgyn,,,
Family Medical Center of N.E. Georgia,,555 Old Norcross Rd. Ste 100,Lawrenceville,GA,,30046,770-822-3031,,,www.fmconega.com,,,
Family Medical Clinic,,1104 E. Central Blvd.,Anadarko,OK,,73005,405-247-6685,,,,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
"Family Medicine Center of Canyon, PA",,911 23rd St.,Canyon,TX,,79015,806-655-2104,,,http://www.fmc-clinics.com,,,
Farwell Family Healthcare,,301 3rd Street Suite B,Farwell,TX,,79325,806-481-7000,,,www.laceymeeks.com,,,
Feel Well Health Center,,710 Main Street Building 4,Plantsville,CT,,6479,860-406-4424,,,www.kpgmd.com,,,
Felton Family Care,,814 South Broadway,Church Point ,LA,,70525,337-948-1766,,,,,,
Female Consultants of Puerto Rico,,1113 Ave. Munoz Rivera,Ponce,PR,,717,787-848-8214,,,,,,
Femme OB-GYN,,281 Domenech Ave,San Juan,PR,,918,787-751-2015,,,,,,
"Ferns, Matile, Perryman, & Moore, MD's, PC",,"4400 Broadway, Suite 302",Kansas City,MO,,64111,816-931-9344,,, www.obgynofkc.com,,,
"Ferns, Matile, Perryman, & Moore, MD's, PC",,"4400 Broadway, Suite 302",Kansas City,MO,,64111,816-931-9344,,, www.obgynofkc.com,,,
Fifth Avenue Cosmetic Plastic Surgery,,800 A Fifth Ave. Street Level,New York,NY,,10065,212-737-7500,,,www.drbarryweintraub.com,,,
First Med Family Walk In Clinic,,1212 N. Highway 377 #119,Roanoke,TX,,76262,682-831-1591,,,www.roanokefirstmed.com,,,
Florida Rejuvenation Center,,"4601 Military Trail, Suite 209",Jupiter,FL,,33458,561-406-2504,,,www.floridarejuvenationcenter.com,,,
Florida Urology Partners,,"4710 N. Habana Ave., Suite 400",Tampa,FL,,33614,813-875-8914,,,www.floridaurologypartners.com,,,
Flower Mound Women's Health & MedSpa,,"4370 Medical Arts Drive, Suite 300",Flower Mound,TX,,75028,972-874-5588,,,www.fmwhobgyn.com,,,
Flower Mound Women's Health & MedSpa,,"4370 Medical Arts Drive, Suite 300",Flower Mound,TX,,75028,972-874-5588,,,www.fmwhobgyn.com,,,
Forney Wellness,,"992 E US Highway 80, Suite C",Forney,TX,,75126,972-552-2920,,,www.forneywellness.com,,,
Forney Wellness,,"992 E US Highway 80, Suite C",Forney,TX,,75126,972-552-2920,,,www.forneywellness.com,,,
Forney Wellness,,"992 E US Highway 80, Suite C",Forney,TX,,75126,972-552-2920,,,www.forneywellness.com,,,
Fort Collins Medical Weight Loss Center,,363 West Drake Rd. Suite 9,Fort Collins,CO,,80526,970-237-3205,,,,,,
Fort Collins Medical Weight Loss Center,,363 West Drake Rd. Suite 9,Fort Collins,CO,,80526,970-237-3205,,,,,,
Fort Collins Medical Weight Loss Center,,363 West Drake Rd. Suite 9,Fort Collins,CO,,80526,970-237-3205,,,,,,
Four Seasons OB/GYN,,7711 Louis Pasteur Drive #907,San Antonio,TX,,78229,210-593-0700,,,www.fourseasonsobgyn.com,,,
Four Seasons OB/GYN,,7711 Louis Pasteur Drive #907,San Antonio,TX,,78229,210-593-0700,,,www.fourseasonsobgyn.com,,,
Four Seasons OB/GYN,,7711 Louis Pasteur Drive #907,San Antonio,TX,,78229,210-593-0700,,,www.fourseasonsobgyn.com,,,
Fox Integrated Healthcare,,4750 W 120th Ave #800,Westminster ,CO,,80020,720-588-9950,,,www.foxintegratedhealthcare.com,,,
Fox Integrated Healthcare,,4750 W 120th Ave #800,Westminster ,CO,,80020,720-588-9950,,,www.foxintegratedhealthcare.com,,,
Franklin M Douglis,,3000 W. Davis,Conroe,TX,,77304,936-494-5577,,,,,,
Franklin M Douglis,,3000 W. Davis,Conroe,TX,,77304,936-494-5577,,,,,,
Freedom Healthcare,,"4200 Little Blue Parkway, Suite 320",Independence,MO,,64057,816-867-4140,,,www.freedomhealthcareusa.com,,,
Freedom Healthcare,,"4500 S. 70th, Suite 116",Lincoln,NE,,68516,402-817-6850,,,www.freedomhealthcareusa.com,,,
Freedom Total Wellness,,"3550 Parkwood Blvd., Suite 103",Frisco,TX,,75034,972-294-5886,,,www.freedomtotalwellness.com,,,
"Frisco Spine, PA",,"8350 Dallas Parkway, STE 200",Frisco,TX,,75034,972-377-9200,,,www.friscospine.com,,,
"Frisco Spine, PA",,"8350 Dallas Parkway, STE 200",Frisco,TX,,75034,972-377-9200,,,www.friscospine.com,,,
Front Range OB GYN,,6160 Tutt Blvd #270,Colorado Springs,CO,,80923,719-599-4692,,, www.frontrangeobgyn.com,,,
"G. DeAn Strobel, MD PA",,230 East Evergreen St.,Sherman,TX,,75090,903-957-0275,,,www.DrDeAnStrobel.com,,,
"G. DeAn Strobel, MD PA",,230 East Evergreen St.,Sherman,TX,,75090,903-957-0275,,,www.DrDeAnStrobel.com,,,
Gainesville OBGYN,,"6400 W. Newberry Road, Suite 207",Gainesville,FL,,32605,352-371-2011,,,www.gvilleobgyn.com,,,
Gainesville OBGYN,,"6400 W. Newberry Road, Suite 207",Gainesville,FL,,32605,352-371-2011,,,www.gvilleobgyn.com,,,
Gainesville OBGYN,,"6400 W. Newberry Road, Suite 207",Gainesville,FL,,32605,352-371-2011,,,www.gvilleobgyn.com,,,
"Gastroenterology Consultants, P.C.",,11685 Alpharetta Hwy. Suite 320,Roswell,GA,,30076,770-442-5882,,,www.melvinbullockmd.com,,,
Gateway Primary Care,,"3245 Mount Moriah Avenue, Suite 9",Owenboro,KY,,42303,270-683-2209,,,www.gatewaymercy.com,,,
Georgetown OB-GYN,,602 High Tech Dr. ,Georgetown,TX,,78626,512-863-8600,,,http;//www.georgetowntexasobgyn.com,,,
Georgetown OB-GYN,,602 High Tech Dr. ,Georgetown,TX,,78626,512-863-8600,,,http;//www.georgetowntexasobgyn.com,,,
Georgetown OB-GYN,,602 High Tech Dr. ,Georgetown,TX,,78626,512-863-8600,,,http;//www.georgetowntexasobgyn.com,,,
Georgetown OB-GYN,,602 High Tech Dr. ,Georgetown,TX,,78626,512-863-8600,,,http;//www.georgetowntexasobgyn.com,,,
Georgetown OB-GYN,,602 High Tech Dr. ,Georgetown,TX,,78626,512-863-8600,,,http;//www.georgetowntexasobgyn.com,,,
Georgetown OB-GYN,,602 High Tech Dr. ,Georgetown,TX,,78626,512-863-8600,,,http;//www.georgetowntexasobgyn.com,,,
Georgia Center for Female Health,,"5185 Peachtree Parkway, Suite 300",Norcross,GA,,30092,770-638-8446,,,www.georgiafemalehealth.com,,,
Georgia Center for Women,,"550 Peachtree St. NE, Suite 1250",Atlanta,GA,,30308,404-581-0307,,,www.gacfw.com,,,
Georgia Center for Women,,"315 Blvd. NE, Suite 224",Atlanta,GA,,30312,404-265-6888,,,www.gacfw.com,,,
Georgia Center for Women,,"315 Blvd. NE, Suite 224",Atlanta,GA,,30312,404-265-6888,,,www.gacfw.com,,,
Georgia Medical Treatment Centers,,"557 Riverstone Pkwy, Suite 140",Canton,GA,,30114,770-345-2000,,,www.gerogiamtc.com,,,
gerstenberg.clinic,,2645 Nall St.,Port Neches,TX,,77651,409-210-3336,,,www.gerstenberg.clinic,,,
Get Well Scottsdale ,,8350 E. Raintree Dr. #225,Scottsdale ,AZ,,85260,480-607-6503,,,www.getwellscottsdale.com,,,
Gilbert Physical Medicine,,725 W. Elliot Rd. #115,Gilbert,AZ,,85233,480-545-0000,,,www.gilbertphysicalmedicine.com,,,
"Glen Rose Pellets, PLLC",,1190 B N FM 56,Glen Rose,TX,,76043,254-396-9558,,,www.thepelletplace.com,,,
GLO Med Spa,,146 York Town Dr.,Alexandria,LA,,71303,318-451-2959,,,www.glomedspaLa.com,,,
Glow Anti-Aging Center and Medical Spa,,"401 S. Main St, Ste. B8",Alpharetta,GA,,30009,770-521-2229,,,www.isisobgyn.com,,,
Golden Triangle Family Care Center,,615 W. Roundbunch Rd.,Bridge City,TX,,77611,409-735-7305,,,www.goldentrianglefamilycare.com,,,
Golden Triangle Family Care Center,,615 W. Roundbunch Rd.,Bridge City,TX,,77611,409-735-7305,,,www.goldentrianglefamilycare.com,,,
Graham Medical Center,,1339 East Street,Graham,TX,,76450,940-521-5500,,,,,,
Graham Medical Center,,1339 East Street,Graham,TX,,76450,940-521-5500,,,,,,
Greater Atlanta Womens Healthcare,,550 Peachtree St. NE Ste 1470,Atlanta,GA,,30308,404-589-2670,,,www.greateratlantawomenshealthcare.com ,,,
Greater Atlanta Womens Healthcare,,550 Peachtree St. NE Ste 1470,Atlanta,GA,,30308,404-589-2670,,,www.greateratlantawomenshealthcare.com ,,,
Greater Atlanta Womens Healthcare,,550 Peachtree St. NE Ste 1470,Atlanta,GA,,30308,404-589-2670,,,www.greateratlantawomenshealthcare.com ,,,
Greenville OB-GYN Clinic,,3900 Joe Ramsey Blvd. ,Greenville,TX,,75401,903-454-1722,,,www.greenvilleobgyn.com,,,
Greenville OB-GYN Clinic,,3900 Joe Ramsey Blvd. ,Greenville,TX,,75401,903-454-1722,,,www.greenvilleobgyn.com,,,
Griffin Concierge Medical,,1315 S. Howard Ave. Suite 102,Tampa,FL,,33606,813-350-9090,,,,,,
Griffin Concierge Medical,,1315 S. Howard Ave. Suite 102,Tampa,FL,,33606,813-350-9090,,,,,,
Grossman Wellness Center,,2801 Youngfield Suite 117,Golden,CO,,80401,303-233-4247,,,www.grossmanwellness.com,,,
Grossman Wellness Center,,2801 Youngfield Suite 117,Golden,CO,,80401,303-233-4247,,,www.grossmanwellness.com,,,
Grossman Wellness Center,,2801 Youngfield Suite 117,Golden,CO,,80401,303-233-4247,,,www.grossmanwellness.com,,,
Guy Francis DO,,"14330 Midway Road, Bldg 1, Suite 121	",Dallas,TX,,75244,972-930-0260,,,www.dallasandropausedoctor.com,,,
GYN Associates of Durant,,"1400 Bryan Dr., Suite 211",Durant,OK,,74701,580-920-0105,,,www.drcuesta.com,,,
"Gynecology Specialists, a division of Mid Atlantic Women's Care",,"516 Innovation Drive, Suite 305",Chesapeake,VA,,23320,757-312-8221,,,www.synergymedicalcenter.com,,,
"Gynecology Specialists, a division of Mid Atlantic Women's Care",,"516 Innovation Drive, Suite 305",Chesapeake,VA,,23320,757-312-8221,,,www.synergymedicalcenter.com,,,
Hall Plastic Surgery & Rejuvination Center,,300 Beardsley Lane,Austin,TX,,78746,512-302-5558,,,www.hallplasticsurgery.com,,,
Hall Plastic Surgery & Rejuvination Center,,300 Beardsley Lane,Austin,TX,,78746,512-302-5558,,,www.hallplasticsurgery.com,,,
Harley Antiaging Institute,,2678 Buford Highway NE,Atlanta,GA,,30324,678-500-1066,,,www.harleyantiaging.com,,,
Harley Antiaging Institute,,2678 Buford Highway NE,Atlanta,GA,,30324,678-500-1066,,,www.harleyantiaging.com,,,
Harmony Healing,,"110 Halagueno, Suite 1",Carlsbad,NM,,88220,575-689-1401,,,,,,
"Haydel Dermatology, Inc",,578 Valhi Boulevard,Houma,LA,,70360,985-223-3871,,,www.haydeldermatology.com,,,
"Haydel Dermatology, Inc",,578 Valhi Boulevard,Houma,LA,,70360,985-223-3871,,,www.haydeldermatology.com,,,
"Haydel Dermatology, Inc",,578 Valhi Boulevard,Houma,LA,,70360,985-223-3871,,,www.haydeldermatology.com,,,
Head to Toe Family Health Care,,735 5th Street,Silsbee,TX,,77656,409-385-6500,,,http://www.htthealthcare.com/,,,
Health Advantage Physical Medicine,,1450 N. Lake Ave. Suite 100,Pasadena,CA,,91104,626-798-7805,,,http://www.health-advantage.net,,,
Health Center for Women Obstetrics and Gynecology,,977 Raintree Circle #220,Allen,TX,,75013,972-867-4880,,,www.willowbendmedspa.com,,,
Health Center for Women Obstetrics and Gynecology,,1508-A FM 544,Murphy,TX,,75094,972-867-4880,,,www.willowbendmedspa.com,,,
Health Fit M.D.,,"12261 Highway 49, Suite 6",Gulfport,MS,,39503,228-206-0542,,,www.healthfitmd.com,,,
Health Fit M.D.,,"12261 Highway 49, Suite 6",Gulfport,MS,,39503,228-206-0542,,,www.healthfitmd.com,,,
Health Fit M.D.,,"12261 Highway 49, Suite 6",Gulfport,MS,,39503,228-206-0542,,,www.healthfitmd.com,,,
Health Fusion of Texas,,"301 N. Preston Rd, Suite B",Prosper,TX,,75078,972-347-1320,,,www.healthfusionoftexas.com,,,
Health Fusion of Texas,,"301 N. Preston Rd, Suite B",Prosper,TX,,75078,972-347-1320,,,www.healthfusionoftexas.com,,,
Health Fusion of Texas,,"301 N. Preston Rd, Suite B",Prosper,TX,,75078,972-347-1320,,,www.healthfusionoftexas.com,,,
Health Fusion of Texas,,"301 N. Preston Rd, Suite B",Prosper,TX,,75078,972-347-1320,,,www.healthfusionoftexas.com,,,
Health Horizons,,4801 McMahon Blvd NW #101,Albuquerque,NM,,87114,505-893-2840,,,www.healthhorizonsusa.com ,,,
Health Horizons,,4801 McMahon Blvd NW #101,Albuquerque,NM,,87114,505-893-2840,,,www.healthhorizonsusa.com ,,,
Health Horizons,,4801 McMahon Blvd NW #101,Albuquerque,NM,,87114,505-893-2840,,,www.healthhorizonsusa.com ,,,
Health Horizons,,4801 McMahon Blvd NW #101,Albuquerque,NM,,87114,505-893-2840,,,www.healthhorizonsusa.com ,,,
Health in Progress LLC,,23802 Highway 59 North,Kingwood,TX,,77339,281-312-5400,,,http://www.herhealthcare.net,,,
Health in Progress LLC,,23802 Highway 59 North,Kingwood,TX,,77339,281-312-5400,,,http://www.herhealthcare.net,,,
Health in Progress LLC,,23802 Highway 59 North,Kingwood,TX,,77339,281-312-5400,,,http://www.herhealthcare.net,,,
Health in Progress LLC,,23802 Highway 59 North,Kingwood,TX,,77339,281-312-5400,,,http://www.herhealthcare.net,,,
Healthcare Express,,106 S. Loop Hwy 59,Atlanta,TX,,75551,903-796-9355,,,https://www.healthcareexpress.us/atlanta-tx/locations/106-s-loop,,,
Healthcare Express,,23150 I-30 North ,Bryant,AR,,72022,501-888-9047,,,www.healthcareexpress.com,,,
Healthcare Express,,4526 North Port Blvd.,Shreveport,LA,,71107,318-935-9626,,,https://healthcareexpress.us,,,
Healthcare Express,,4401 Corporate Blvd.,Texarkana,TX,,75503,903-223-9911,,,www.healthcareexpress.com,,,
Healthcare Express,,4401 Corporate Blvd.,Texarkana,TX,,75503,903-223-9911,,,www.healthcareexpress.com,,,
Healthcare Express,,4401 Corporate Blvd.,Texarkana,TX,,75503,903-223-9911,,,www.healthcareexpress.com,,,
Healthcare Express,,1701 S. Douglas Blvd,Midwest City,OK,,73130,405-302-8999,,,,,,
Healthcare Express,,1701 S. Douglas Blvd,Midwest City,OK,,73130,405-302-8999,,,,,,
Healthcare Express Marshall,,711 East End Blvd South,Marshall,TX,,75670,903-938-4363,,,www.healthcareexpress.com,,,
